AITFC,9044448,-6.02037,106.973877,18150,1728,1,104.7,370.1,GIA608,B738,PK-GMF,CGK,PLW,1702348218
AITFC,9045559,-6.56219,107.362802,18038,2240,1,100.3,396.4,BTK7309,A320,PK-LUS,HLP,DPS,1702348219
AITFC,9044737,-6.628281,108.679551,27870,0,1,309.6,436.1,CTV775,A320,PK-GLI,YIA,CGK,1702348220
AITFC,9046067,-6.273239,107.565137,26825,1536,1,113.2,440.8,BTK6050,B738,PK-LDP,CGK,DPS,1702348221
AITFC,9045280,-6.604832,108.030601,24513,960,1,100.0,442.7,BTK7513,A320,PK-LAY,HLP,SUB,1702348222
AITFC,9045160,-6.726379,108.684067,26870,0,1,102.9,449.3,CTV762,A320,PK-GQE,CGK,SOC,1702348223
AITFC,9044448,-6.022603,106.984342,18325,2176,1,100.9,371.7,GIA608,B738,PK-GMF,CGK,PLW,1702348224
AITFC,9045559,-6.564194,107.373993,18238,1728,1,100.2,397.2,BTK7309,A320,PK-LUS,HLP,DPS,1702348225
AITFC,9044737,-6.620865,108.669915,27870,0,1,306.5,436.8,CTV775,A320,PK-GLI,YIA,CGK,1702348226
AITFC,9046067,-6.277895,107.576089,26950,1344,1,113.2,441.7,BTK6050,B738,PK-LDP,CGK,DPS,1702348227
AITFC,9045280,-6.606995,108.042856,24613,1088,1,100.0,443.7,BTK7513,A320,PK-LAY,HLP,SUB,1702348228
AITFC,9045160,-6.729263,108.696682,26895,64,1,103.0,449.5,CTV762,A320,PK-GQE,CGK,SOC,1702348229
AITFC,9044448,-6.024399,106.994872,18550,2240,1,99.6,372.2,GIA608,B738,PK-GMF,CGK,PLW,1702348230
AITFC,9045559,-6.5661,107.384775,18388,1664,1,100.2,397.2,BTK7309,A320,PK-LUS,HLP,DPS,1702348231
AITFC,9044737,-6.614365,108.660604,27845,0,1,303.5,436.6,CTV775,A320,PK-GLI,YIA,CGK,1702348232
AITFC,9046067,-6.282898,107.587761,27100,1472,1,113.1,442.6,BTK6050,B738,PK-LDP,CGK,DPS,1702348233
AITFC,9045280,-6.609207,108.055367,24738,1216,1,100.0,443.7,BTK7513,A320,PK-LAY,HLP,SUB,1702348234
AITFC,9045160,-6.732468,108.710508,26895,64,1,103.0,448.5,CTV762,A320,PK-GQE,CGK,SOC,1702348235
AITFC,9044448,-6.026187,107.005463,18750,2176,1,99.4,373.0,GIA608,B738,PK-GMF,CGK,PLW,1702348236
AITFC,9045559,-6.568405,107.397456,18588,1664,1,100.4,398.6,BTK7309,A320,PK-LUS,HLP,DPS,1702348237
AITFC,9044737,-6.606787,108.648866,27845,0,1,302.5,436.1,CTV775,A320,PK-GLI,YIA,CGK,1702348238
AITFC,9046067,-6.287904,107.599482,27225,1472,1,113.1,442.6,BTK6050,B738,PK-LDP,CGK,DPS,1702348239
AITFC,9045280,-6.611389,108.067855,24863,1024,1,100.0,443.7,BTK7513,A320,PK-LAY,HLP,SUB,1702348240
AITFC,9045160,-6.734894,108.721076,26895,64,1,103.0,448.5,CTV762,A320,PK-GQE,CGK,SOC,1702348241
AITFC,9044448,-6.02777,107.015076,18950,2176,1,99.4,374.0,GIA608,B738,PK-GMF,CGK,PLW,1702348242
AITFC,9045559,-6.570104,107.406464,18738,1536,1,100.7,399.9,BTK7309,A320,PK-LUS,HLP,DPS,1702348243
AITFC,9044737,-6.60022,108.638445,27845,0,1,302.2,435.0,CTV775,A320,PK-GLI,YIA,CGK,1702348244
AITFC,9046067,-6.293118,107.611558,27375,1536,1,113.1,443.6,BTK6050,B738,PK-LDP,CGK,DPS,1702348245
AITFC,9045280,-6.613358,108.079027,24938,960,1,100.0,444.7,BTK7513,A320,PK-LAY,HLP,SUB,1702348246
AITFC,9045160,-6.737692,108.733252,26895,64,1,103.0,448.5,CTV762,A320,PK-GQE,CGK,SOC,1702348247
AITFC,9044448,-6.029539,107.026062,19150,2176,1,99.2,374.8,GIA608,B738,PK-GMF,CGK,PLW,1702348248
AITFC,9045559,-6.572617,107.419297,18913,1536,1,101.1,400.5,BTK7309,A320,PK-LUS,HLP,DPS,1702348249
AITFC,9044737,-6.593948,108.62853,27870,0,1,302.1,434.5,CTV775,A320,PK-GLI,YIA,CGK,1702348250
AITFC,9046067,-6.297959,107.622923,27525,1600,1,113.1,443.6,BTK6050,B738,PK-LDP,CGK,DPS,1702348251
AITFC,9045280,-6.615818,108.093014,25063,1088,1,99.9,445.7,BTK7513,A320,PK-LAY,HLP,SUB,1702348252
AITFC,9045160,-6.740707,108.746214,26920,64,1,103.0,447.5,CTV762,A320,PK-GQE,CGK,SOC,1702348253
AITFC,9044448,-6.031354,107.037048,19375,2048,1,99.2,375.8,GIA608,B738,PK-GMF,CGK,PLW,1702348254
AITFC,9045559,-6.574905,107.430741,19063,1664,1,101.3,401.8,BTK7309,A320,PK-LUS,HLP,DPS,1702348255
AITFC,9044737,-6.587494,108.618242,27870,0,1,302.1,434.5,CTV775,A320,PK-GLI,YIA,CGK,1702348256
AITFC,9046067,-6.302994,107.634686,27650,1408,1,113.1,443.6,BTK6050,B738,PK-LDP,CGK,DPS,1702348257
AITFC,9045280,-6.618027,108.105329,25163,1088,1,99.9,445.7,BTK7513,A320,PK-LAY,HLP,SUB,1702348258
AITFC,9045160,-6.7435,108.758364,26920,64,1,103.0,447.5,CTV762,A320,PK-GQE,CGK,SOC,1702348259
AITFC,9044448,-6.03303,107.047419,19550,2048,1,99.3,377.0,GIA608,B738,PK-GMF,CGK,PLW,1702348260
AITFC,9045559,-6.577086,107.441648,19238,1600,1,101.2,402.6,BTK7309,A320,PK-LUS,HLP,DPS,1702348261
AITFC,9044737,-6.580531,108.607146,27870,0,1,302.2,435.0,CTV775,A320,PK-GLI,YIA,CGK,1702348262
AITFC,9046067,-6.307526,107.6453,27775,1536,1,113.0,444.5,BTK6050,B738,PK-LDP,CGK,DPS,1702348264
AITFC,9045280,-6.620101,108.117307,25263,832,1,99.9,446.7,BTK7513,A320,PK-LAY,HLP,SUB,1702348265
AITFC,9045160,-6.7435,108.758364,26920,64,1,103.0,447.5,CTV762,A320,PK-GQE,CGK,SOC,1702348266
AITFC,9046213,-6.272507,106.553464,9295,2880,1,111.4,263.1,SJV734,A320,PK-SAA,CGK,DPS,1702348267
AITFC,9044448,-6.035065,107.059487,19800,2176,1,99.3,377.0,GIA608,B738,PK-GMF,CGK,PLW,1702348268
AITFC,9045559,-6.579666,107.454994,19413,1472,1,101.0,404.4,BTK7309,A320,PK-LUS,HLP,DPS,1702348269
AITFC,9044737,-6.572943,108.595213,27870,0,1,302.5,435.3,CTV775,A320,PK-GLI,YIA,CGK,1702348270
AITFC,9046067,-6.313508,107.659339,27950,1472,1,113.2,444.9,BTK6050,B738,PK-LDP,CGK,DPS,1702348271
AITFC,9045280,-6.622708,108.132272,25363,512,1,99.9,448.7,BTK7513,A320,PK-LAY,HLP,SUB,1702348272
AITFC,9045160,-6.7435,108.758364,26920,64,1,103.0,447.5,CTV762,A320,PK-GQE,CGK,SOC,1702348273
AITFC,9046213,-6.275436,106.561564,9595,2496,1,109.4,265.0,SJV734,A320,PK-SAA,CGK,DPS,1702348274
AITFC,9044448,-6.037127,107.072328,20025,2048,1,99.1,378.8,GIA608,B738,PK-GMF,CGK,PLW,1702348275
AITFC,9045559,-6.581928,107.466746,19563,1472,1,100.8,405.2,BTK7309,A320,PK-LUS,HLP,DPS,1702348276
AITFC,9044737,-6.568268,108.58789,27900,0,1,302.5,435.3,CTV775,A320,PK-GLI,YIA,CGK,1702348277
AITFC,9045971,-8.298294,108.456566,38012,0,1,321.8,473.5,GIA717,A339,PK-GHE,MEL,CGK,1702348278
AITFC,9046067,-6.32016,107.674954,28125,1600,1,113.1,445.8,BTK6050,B738,PK-LDP,CGK,DPS,1702348279
AITFC,9045280,-6.625547,108.148372,25413,256,1,99.9,451.8,BTK7513,A320,PK-LAY,HLP,SUB,1702348280
AITFC,9045160,-6.7435,108.758364,26920,64,1,103.0,447.5,CTV762,A320,PK-GQE,CGK,SOC,1702348281
AITFC,9046213,-6.278687,106.571014,9920,2432,1,108.5,267.8,SJV734,A320,PK-SAA,CGK,DPS,1702348282
AITFC,9044448,-6.039276,107.085882,20250,1920,1,98.9,379.6,GIA608,B738,PK-GMF,CGK,PLW,1702348283
AITFC,9045559,-6.584656,107.481669,19788,1664,1,100.3,406.6,BTK7309,A320,PK-LUS,HLP,DPS,1702348284
AITFC,9044737,-6.557022,108.570351,27900,0,1,302.8,435.5,CTV775,A320,PK-GLI,YIA,CGK,1702348285
AITFC,9045971,-8.285751,108.446604,38012,0,1,321.8,472.1,GIA717,A339,PK-GHE,MEL,CGK,1702348286
AITFC,9046067,-6.326496,107.689788,28325,1280,1,113.1,445.8,BTK6050,B738,PK-LDP,CGK,DPS,1702348287
AITFC,9045280,-6.628555,108.165475,25463,704,1,100.0,453.9,BTK7513,A320,PK-LAY,HLP,SUB,1702348288
AITFC,9046213,-6.281712,106.580311,10220,1984,1,108.0,271.3,SJV734,A320,PK-SAA,CGK,DPS,1702348290
AITFC,9044448,-6.041549,107.10022,20475,1728,1,98.9,381.6,GIA608,B738,PK-GMF,CGK,PLW,1702348291
AITFC,9045559,-6.587607,107.498143,20038,1984,1,100.1,406.3,BTK7309,A320,PK-LUS,HLP,DPS,1702348292
AITFC,9044737,-6.547572,108.555766,27900,0,1,302.9,434.7,CTV775,A320,PK-GLI,YIA,CGK,1702348293
AITFC,9045971,-8.271355,108.435248,38012,-64,1,321.8,472.1,GIA717,A339,PK-GHE,MEL,CGK,1702348294
AITFC,9046067,-6.333479,107.706125,28525,1792,1,113.2,444.9,BTK6050,B738,PK-LDP,CGK,DPS,1702348295
AITFC,9045280,-6.631459,108.182042,25588,1024,1,100.0,454.9,BTK7513,A320,PK-LAY,HLP,SUB,1702348296
AITFC,9046213,-6.284134,106.58768,10420,1088,1,108.4,279.2,SJV734,A320,PK-SAA,CGK,DPS,1702348297
AITFC,9044448,-6.043412,107.112153,20675,1728,1,98.8,383.6,GIA608,B738,PK-GMF,CGK,PLW,1702348298
AITFC,9045559,-6.589842,107.510786,20263,1856,1,99.9,406.1,BTK7309,A320,PK-LUS,HLP,DPS,1702348299
AITFC,9044737,-6.540436,108.544736,27900,0,1,302.9,434.7,CTV775,A320,PK-GLI,YIA,CGK,1702348300
AITFC,9045971,-8.258786,108.425303,38012,0,1,321.7,471.3,GIA717,A339,PK-GHE,MEL,CGK,1702348301
AITFC,9046067,-6.338879,107.718674,28650,960,1,113.1,445.8,BTK6050,B738,PK-LDP,CGK,DPS,1702348302
AITFC,9046238,-6.107712,108.794349,34495,-1344,1,275.5,457.1,SJV751,,,DPS,CGK,1702348303
AITFC,9045280,-6.634439,108.19871,25713,1024,1,100.1,456.1,BTK7513,A320,PK-LAY,HLP,SUB,1702348304
AITFC,9046213,-6.287997,106.599205,10545,768,1,108.9,289.7,SJV734,A320,PK-SAA,CGK,DPS,1702348305
AITFC,9044448,-6.045739,107.126928,20875,1536,1,98.9,385.7,GIA608,B738,PK-GMF,CGK,PLW,1702348306
AITFC,9045559,-6.592438,107.52594,20488,1408,1,99.8,406.9,BTK7309,A320,PK-LUS,HLP,DPS,1702348307
AITFC,9044737,-6.531006,108.530165,27900,0,1,303.0,435.2,CTV775,A320,PK-GLI,YIA,CGK,1702348308
AITFC,9045971,-8.245331,108.414622,38012,0,1,321.7,471.3,GIA717,A339,PK-GHE,MEL,CGK,1702348309
AITFC,9046067,-6.345908,107.735106,28800,1536,1,113.2,447.1,BTK6050,B738,PK-LDP,CGK,DPS,1702348310
AITFC,9046238,-6.106071,108.777955,34295,-1792,1,275.5,458.1,SJV751,,,DPS,CGK,1702348311
AITFC,9045280,-6.637161,108.214261,25813,960,1,100.1,456.1,BTK7513,A320,PK-LAY,HLP,SUB,1702348312
AITFC,9046213,-6.29155,106.609373,10645,768,1,109.6,301.4,SJV734,A320,PK-SAA,CGK,DPS,1702348313
AITFC,9044448,-6.047974,107.141134,21050,1664,1,99.0,387.8,GIA608,B738,PK-GMF,CGK,PLW,1702348314
AITFC,9045559,-6.595056,107.541378,20663,1408,1,99.6,407.7,BTK7309,A320,PK-LUS,HLP,DPS,1702348315
AITFC,9044737,-6.522217,108.516618,27900,0,1,303.0,435.2,CTV775,A320,PK-GLI,YIA,CGK,1702348316
AITFC,9045971,-8.229924,108.402431,38012,0,1,321.7,471.3,GIA717,A339,PK-GHE,MEL,CGK,1702348317
AITFC,9046067,-6.352425,107.750355,28975,1344,1,113.2,447.1,BTK6050,B738,PK-LDP,CGK,DPS,1702348318
AITFC,9046292,-5.997116,106.595966,9167,2496,1,82.0,300.9,PAS102,A320,PK-PWA,CGK,DPS,1702348319
AITFC,9046238,-6.103958,108.756269,33945,-2432,1,275.5,459.1,SJV751,,,DPS,CGK,1702348320
AITFC,9045280,-6.641049,108.236073,25988,896,1,100.1,457.1,BTK7513,A320,PK-LAY,HLP,SUB,1702348321
AITFC,9046213,-6.296237,106.622409,10770,832,1,109.9,313.8,SJV734,A320,PK-SAA,CGK,DPS,1702348322
AITFC,9044448,-6.050674,107.157851,21325,1984,1,99.2,388.0,GIA608,B738,PK-GMF,CGK,PLW,1702348323
AITFC,9045559,-6.597977,107.558713,20888,1344,1,99.6,409.7,BTK7309,A320,PK-LUS,HLP,DPS,1702348324
AITFC,9044737,-6.511642,108.500325,27900,0,1,302.9,436.0,CTV775,A320,PK-GLI,YIA,CGK,1702348325
AITFC,9045971,-8.214654,108.390356,38012,0,1,321.8,470.7,GIA717,A339,PK-GHE,MEL,CGK,1702348327
AITFC,9046067,-6.359827,107.767544,29175,1408,1,113.1,448.0,BTK6050,B738,PK-LDP,CGK,DPS,1702348328
AITFC,9046292,-5.995463,106.607871,9517,1984,1,82.0,302.9,PAS102,A320,PK-PWA,CGK,DPS,1702348329
AITFC,9046238,-6.10199,108.736438,33570,-2624,1,275.6,460.2,SJV751,,,DPS,CGK,1702348330
AITFC,9045280,-6.644302,108.254389,26138,1216,1,99.9,457.9,BTK7513,A320,PK-LAY,HLP,SUB,1702348331
AITFC,9046213,-6.300934,106.635349,10920,832,1,110.1,325.9,SJV734,A320,PK-SAA,CGK,DPS,1702348332
AITFC,9044448,-6.053329,107.174284,21575,1728,1,99.3,390.1,GIA608,B738,PK-GMF,CGK,PLW,1702348333
AITFC,9045559,-6.600828,107.57571,21138,1728,1,99.4,409.5,BTK7309,A320,PK-LUS,HLP,DPS,1702348334
AITFC,9044737,-6.501709,108.485009,27900,0,1,302.9,436.9,CTV775,A320,PK-GLI,YIA,CGK,1702348335
AITFC,9045971,-8.198547,108.377617,38012,0,1,321.7,469.9,GIA717,A339,PK-GHE,MEL,CGK,1702348336
AITFC,9046067,-6.367508,107.785539,29350,1216,1,113.1,448.9,BTK6050,B738,PK-LDP,CGK,DPS,1702348337
AITFC,9046292,-5.993546,106.621383,9792,1792,1,82.0,308.0,PAS102,A320,PK-PWA,CGK,DPS,1702348338
AITFC,9046238,-6.100252,108.718525,33220,-2304,1,275.5,460.1,SJV751,,,DPS,CGK,1702348339
AITFC,9045280,-6.647566,108.272916,26313,1088,1,99.9,457.9,BTK7513,A320,PK-LAY,HLP,SUB,1702348340
AITFC,9046213,-6.30564,106.64817,11020,704,1,110.3,337.9,SJV734,A320,PK-SAA,CGK,DPS,1702348341
AITFC,9044448,-6.055934,107.190383,21850,2048,1,99.3,391.1,GIA608,B738,PK-GMF,CGK,PLW,1702348342
AITFC,9045559,-6.603435,107.591668,21363,1728,1,99.4,410.5,BTK7309,A320,PK-LUS,HLP,DPS,1702348343
AITFC,9044737,-6.491821,108.469647,27875,0,1,302.9,436.9,CTV775,A320,PK-GLI,YIA,CGK,1702348344
AITFC,9045971,-8.183651,108.365826,38012,0,1,321.7,469.9,GIA717,A339,PK-GHE,MEL,CGK,1702348345
AITFC,9046067,-6.37505,107.803203,29525,1280,1,113.2,449.3,BTK6050,B738,PK-LDP,CGK,DPS,1702348346
AITFC,9046292,-5.991692,106.634674,10092,2176,1,82.1,311.0,PAS102,A320,PK-PWA,CGK,DPS,1702348347
AITFC,9046238,-6.09825,108.697783,32895,-2240,1,275.5,459.1,SJV751,,,DPS,CGK,1702348348
AITFC,9045280,-6.651031,108.292702,26463,1152,1,99.9,457.9,BTK7513,A320,PK-LAY,HLP,SUB,1702348349
AITFC,9046213,-6.310913,106.662489,11262,640,1,110.4,350.0,SJV734,A320,PK-SAA,CGK,DPS,1702348350
AITFC,9044448,-6.05864,107.206498,22100,1600,1,99.5,392.4,GIA608,B738,PK-GMF,CGK,PLW,1702348351
AITFC,9045559,-6.606647,107.611037,21663,1792,1,99.4,409.5,BTK7309,A320,PK-LUS,HLP,DPS,1702348352
AITFC,9044737,-6.481476,108.453679,27900,0,1,302.9,436.0,CTV775,A320,PK-GLI,YIA,CGK,1702348353
AITFC,9045971,-8.168242,108.353656,38012,0,1,321.8,469.3,GIA717,A339,PK-GHE,MEL,CGK,1702348354
AITFC,9046067,-6.382782,107.821267,29700,1152,1,113.1,451.2,BTK6050,B738,PK-LDP,CGK,DPS,1702348355
AITFC,9046292,-5.989783,106.648075,10367,1344,1,82.0,316.1,PAS102,A320,PK-PWA,CGK,DPS,1702348356
AITFC,9046238,-6.096481,108.679315,32595,-2240,1,275.4,458.0,SJV751,,,DPS,CGK,1702348357
AITFC,9045280,-6.654602,108.312812,26638,1024,1,100.0,456.9,BTK7513,A320,PK-LAY,HLP,SUB,1702348358
AITFC,9046213,-6.315649,106.675589,11337,768,1,108.8,360.2,SJV734,A320,PK-SAA,CGK,DPS,1702348359
AITFC,9044448,-6.06152,107.223437,22325,1664,1,99.8,393.7,GIA608,B738,PK-GMF,CGK,PLW,1702348360
AITFC,9045160,-6.790604,108.963613,26845,0,1,102.9,446.3,CTV762,A320,PK-GQE,CGK,SOC,1702348361
AITFC,9045559,-6.609719,107.629647,21938,1344,1,99.3,410.3,BTK7309,A320,PK-LUS,HLP,DPS,1702348362
AITFC,9044737,-6.470032,108.43599,27900,0,1,302.8,435.5,CTV775,A320,PK-GLI,YIA,CGK,1702348363
AITFC,9045971,-8.150878,108.340112,38012,-64,1,322.6,469.4,GIA717,A339,PK-GHE,MEL,CGK,1702348364
AITFC,9046067,-6.391022,107.84054,29875,1216,1,113.0,452.1,BTK6050,B738,PK-LDP,CGK,DPS,1702348365
AITFC,9046292,-5.989151,106.65248,10517,896,1,82.0,322.2,PAS102,A320,PK-PWA,CGK,DPS,1702348366
AITFC,9046238,-6.094526,108.65881,32270,-2176,1,275.4,457.0,SJV751,,,DPS,CGK,1702348367
AITFC,9045280,-6.65832,108.334051,26788,576,1,99.9,457.9,BTK7513,A320,PK-LAY,HLP,SUB,1702348368
AITFC,9046213,-6.320537,106.692589,11537,1664,1,103.6,369.4,SJV734,A320,PK-SAA,CGK,DPS,1702348369
AITFC,9044448,-6.064639,107.241479,22550,1472,1,99.9,396.9,GIA608,B738,PK-GMF,CGK,PLW,1702348370
AITFC,9045160,-6.795456,108.984654,26845,0,1,102.9,446.3,CTV762,A320,PK-GQE,CGK,SOC,1702348371
AITFC,9045559,-6.612885,107.649252,22138,1088,1,99.1,412.2,BTK7309,A320,PK-LUS,HLP,DPS,1702348372
AITFC,9044737,-6.459868,108.420189,27900,0,1,302.8,435.5,CTV775,A320,PK-GLI,YIA,CGK,1702348373
AITFC,9045971,-8.131978,108.3269,38012,64,1,326.3,468.7,GIA717,A339,PK-GHE,MEL,CGK,1702348374
AITFC,9046067,-6.399443,107.860265,30050,1024,1,113.1,453.4,BTK6050,B738,PK-LDP,CGK,DPS,1702348375
AITFC,9046292,-5.98727,106.665928,10567,832,1,82.0,329.2,PAS102,A320,PK-PWA,CGK,DPS,1702348376
AITFC,9046238,-6.092239,108.635047,31895,-2112,1,275.5,455.1,SJV751,,,DPS,CGK,1702348377
AITFC,9045280,-6.661998,108.355029,26888,640,1,99.9,459.8,BTK7513,A320,PK-LAY,HLP,SUB,1702348378
AITFC,9046213,-6.324326,106.710159,11887,2688,1,101.6,371.6,SJV734,A320,PK-SAA,CGK,DPS,1702348380
AITFC,9044448,-6.067841,107.26008,22775,1408,1,99.7,399.7,GIA608,B738,PK-GMF,CGK,PLW,1702348381
AITFC,9045160,-6.799885,109.004027,26870,64,1,102.9,446.3,CTV762,A320,PK-GQE,CGK,SOC,1702348382
AITFC,9045559,-6.615957,107.668667,22338,1088,1,99.0,415.1,BTK7309,A320,PK-LUS,HLP,DPS,1702348383
AITFC,9044737,-6.448416,108.402526,27900,0,1,302.9,436.0,CTV775,A320,PK-GLI,YIA,CGK,1702348384
AITFC,9045971,-8.112565,108.315298,38012,0,1,330.5,468.9,GIA717,A339,PK-GHE,MEL,CGK,1702348385
AITFC,9046067,-6.407729,107.879681,30225,1088,1,113.1,455.6,BTK6050,B738,PK-LDP,CGK,DPS,1702348386
AITFC,9046292,-5.983521,106.692981,10867,1024,1,82.0,344.4,PAS102,A320,PK-PWA,CGK,DPS,1702348387
AITFC,9046238,-6.090383,108.615812,31570,-2176,1,275.4,454.0,SJV751,,,DPS,CGK,1702348388
AITFC,9045280,-6.665629,108.375912,27038,1024,1,99.9,460.8,BTK7513,A320,PK-LAY,HLP,SUB,1702348389
AITFC,9046213,-6.327805,106.727057,12412,3392,1,101.6,368.5,SJV734,A320,PK-SAA,CGK,DPS,1702348390
AITFC,9044448,-6.071091,107.279167,23000,1472,1,99.7,402.8,GIA608,B738,PK-GMF,CGK,PLW,1702348391
AITFC,9045160,-6.804727,109.025005,26870,64,1,103.0,445.4,CTV762,A320,PK-GQE,CGK,SOC,1702348392
AITFC,9045559,-6.618988,107.687476,22513,1280,1,99.3,416.4,BTK7309,A320,PK-LUS,HLP,DPS,1702348393
AITFC,9044737,-6.44101,108.391113,27800,-768,1,303.0,437.4,CTV775,A320,PK-GLI,YIA,CGK,1702348394
AITFC,9045971,-8.092781,108.305212,38012,0,1,333.9,467.8,GIA717,A339,PK-GHE,MEL,CGK,1702348395
AITFC,9046067,-6.416245,107.899568,30375,1024,1,113.2,456.9,BTK6050,B738,PK-LDP,CGK,DPS,1702348396
AITFC,9046292,-5.981049,106.710345,11017,896,1,81.9,354.5,PAS102,A320,PK-PWA,CGK,DPS,1702348397
AITFC,9046238,-6.088288,108.593982,31220,-2112,1,275.4,453.0,SJV751,,,DPS,CGK,1702348398
AITFC,9045280,-6.669399,108.397459,27188,704,1,100.0,461.0,BTK7513,A320,PK-LAY,HLP,SUB,1702348399
AITFC,9046213,-6.331197,106.743732,12887,2496,1,101.6,367.5,SJV734,A320,PK-SAA,CGK,DPS,1702348400
AITFC,9044448,-6.074432,107.297648,23225,1344,1,102.1,405.0,GIA608,B738,PK-GMF,CGK,PLW,1702348401
AITFC,9045160,-6.809754,109.046836,26870,0,1,103.0,445.4,CTV762,A320,PK-GQE,CGK,SOC,1702348402
AITFC,9045559,-6.622238,107.707168,22738,1344,1,99.3,418.6,BTK7309,A320,PK-LUS,HLP,DPS,1702348403
AITFC,9044737,-6.425931,108.367815,27625,-960,1,302.9,436.0,CTV775,A320,PK-GLI,YIA,CGK,1702348404
AITFC,9045971,-8.074067,108.297114,38012,0,1,337.9,468.3,GIA717,A339,PK-GHE,MEL,CGK,1702348405
AITFC,9046067,-6.424767,107.919506,30500,896,1,113.2,460.1,BTK6050,B738,PK-LDP,CGK,DPS,1702348406
AITFC,9046292,-5.980938,106.711152,11163,896,1,81.9,356.5,PAS102,A320,PK-PWA,CGK,DPS,1702348407
AITFC,9046238,-6.08638,108.573831,30895,-2176,1,275.5,451.1,SJV751,,,DPS,CGK,1702348408
AITFC,9045280,-6.673187,108.419138,27313,832,1,100.0,462.0,BTK7513,A320,PK-LAY,HLP,SUB,1702348409
AITFC,9046213,-6.335015,106.762153,13287,1920,1,101.7,370.7,SJV734,A320,PK-SAA,CGK,DPS,1702348410
AITFC,9044448,-6.080017,107.316408,23450,1856,1,108.3,406.7,GIA608,B738,PK-GMF,CGK,PLW,1702348411
AITFC,9045160,-6.813812,109.064585,26870,0,1,103.0,445.4,CTV762,A320,PK-GQE,CGK,SOC,1702348412
AITFC,9045559,-6.625454,107.726488,22963,1344,1,99.6,418.9,BTK7309,A320,PK-LUS,HLP,DPS,1702348413
AITFC,9044737,-6.414597,108.350334,27475,-896,1,302.9,434.7,CTV775,A320,PK-GLI,YIA,CGK,1702348414
AITFC,9045971,-8.051908,108.289253,38012,64,1,341.7,468.7,GIA717,A339,PK-GHE,MEL,CGK,1702348415
AITFC,9046067,-6.433519,107.939964,30675,896,1,113.1,461.0,BTK6050,B738,PK-LDP,CGK,DPS,1702348416
AITFC,9046292,-5.980938,106.711152,11163,896,1,81.9,356.5,PAS102,A320,PK-PWA,CGK,DPS,1702348417
AITFC,9046238,-6.084091,108.549996,30575,-2176,1,275.5,450.1,SJV751,,,DPS,CGK,1702348418
AITFC,9045280,-6.677081,108.441262,27463,768,1,100.0,463.0,BTK7513,A320,PK-LAY,HLP,SUB,1702348419
AITFC,9046213,-6.338506,106.77887,13637,2176,1,101.8,371.8,SJV734,A320,PK-SAA,CGK,DPS,1702348420
AITFC,9044448,-6.08596,107.333963,23700,1472,1,109.2,407.7,GIA608,B738,PK-GMF,CGK,PLW,1702348421
AITFC,9045160,-6.819158,109.087987,26870,-64,1,102.9,446.3,CTV762,A320,PK-GQE,CGK,SOC,1702348422
AITFC,9045559,-6.628852,107.746282,23188,1088,1,99.7,421.0,BTK7309,A320,PK-LUS,HLP,DPS,1702348423
AITFC,9044737,-6.403427,108.333016,27325,-1024,1,302.9,434.7,CTV775,A320,PK-GLI,YIA,CGK,1702348424
AITFC,9045971,-8.031146,108.283476,38012,0,1,345.4,469.1,GIA717,A339,PK-GHE,MEL,CGK,1702348425
AITFC,9046067,-6.441833,107.959295,30800,1088,1,113.2,463.6,BTK6050,B738,PK-LDP,CGK,DPS,1702348426
AITFC,9046292,-5.980938,106.711152,11163,896,1,81.9,356.5,PAS102,A320,PK-PWA,CGK,DPS,1702348427
AITFC,9046238,-6.082169,108.530817,30250,-2112,1,275.6,449.2,SJV751,,,DPS,CGK,1702348428
AITFC,9045280,-6.680786,108.462385,27563,704,1,99.9,463.9,BTK7513,A320,PK-LAY,HLP,SUB,1702348429
AITFC,9046213,-6.342091,106.796202,13987,1984,1,101.5,374.6,SJV734,A320,PK-SAA,CGK,DPS,1702348430
AITFC,9044448,-6.092943,107.352432,23950,1600,1,111.9,409.6,GIA608,B738,PK-GMF,CGK,PLW,1702348431
AITFC,9045160,-6.823425,109.106621,26870,0,1,102.8,446.1,CTV762,A320,PK-GQE,CGK,SOC,1702348432
AITFC,9045559,-6.632158,107.765461,23338,832,1,99.9,423.3,BTK7309,A320,PK-LUS,HLP,DPS,1702348433
AITFC,9044737,-6.3918,108.315093,27150,-960,1,302.8,433.3,CTV775,A320,PK-GLI,YIA,CGK,1702348434
AITFC,9045971,-8.008621,108.278829,38012,0,1,349.8,469.4,GIA717,A339,PK-GHE,MEL,CGK,1702348435
AITFC,9046067,-6.450837,107.98031,30975,960,1,113.2,464.6,BTK6050,B738,PK-LDP,CGK,DPS,1702348436
AITFC,9046238,-6.080017,108.509123,29900,-2048,1,275.6,447.2,SJV751,,,DPS,CGK,1702348438
AITFC,9045280,-6.684622,108.484213,27688,768,1,100.0,465.1,BTK7513,A320,PK-LAY,HLP,SUB,1702348440
AITFC,9046213,-6.345582,106.813297,14337,1984,1,101.5,376.5,SJV734,A320,PK-SAA,CGK,DPS,1702348441
AITFC,9046214,-6.180042,106.401404,9920,2432,1,335.6,297.6,SJV922,A320,PK-SAE,CGK,PLM,1702348442
AITFC,9044448,-6.101602,107.371942,24175,1216,1,115.3,412.4,GIA608,B738,PK-GMF,CGK,PLW,1702348443
